COMM_NAME,COMM_CODE,COMM_WT,BASE Price,WT_INDX042012,WT_INDX052012,WT_INDX062012,WT_INDX072012,WT_INDX082012,WT_INDX092012,WT_INDX102012,WT_INDX112012,WT_INDX122012,WT_INDX012013,WT_INDX022013,WT_INDX032013,WT_INDX042013,WT_INDX052013,WT_INDX062013,WT_INDX072013,WT_INDX082013,WT_INDX092013,WT_INDX102013,WT_INDX112013,WT_INDX122013,WT_INDX012014,WT_INDX022014,WT_INDX032014,WT_INDX042014,WT_INDX052014,WT_INDX062014,WT_INDX072014,WT_INDX082014,WT_INDX092014,WT_INDX102014,WT_INDX112014,WT_INDX122014,WT_INDX012015,WT_INDX022015,WT_INDX032015,WT_INDX042015,WT_INDX052015,WT_INDX062015,WT_INDX072015,WT_INDX082015,WT_INDX092015,WT_INDX102015,WT_INDX112015,WT_INDX122015,WT_INDX012016,WT_INDX022016,WT_INDX032016,WT_INDX042016,WT_INDX052016,WT_INDX062016,WT_INDX072016,WT_INDX082016,WT_INDX092016,WT_INDX102016,WT_INDX112016,WT_INDX122016,WT_INDX012017,WT_INDX022017,WT_INDX032017,WT_INDX042017,WT_INDX052017,WT_INDX062017,WT_INDX072017,WT_INDX082017,WT_INDX092017,WT_INDX102017,WT_INDX112017,WT_INDX122017,WT_INDX012018,WT_INDX022018,WT_INDX032018,WT_INDX042018,WT_INDX052018,WT_INDX062018,WT_INDX072018,WT_INDX082018,WT_INDX092018,WT_INDX102018,WT_INDX112018,WT_INDX122018,WT_INDX012019,WT_INDX022019,WT_INDX032019,WT_INDX042019,WT_INDX052019,WT_INDX062019,WT_INDX072019,WT_INDX082019,WT_INDX092019,WT_INDX102019,WT_INDX112019,WT_INDX122019,WT_INDX012020,WT_INDX022020,WT_INDX032020,WT_INDX042020,WT_INDX052020,WT_INDX062020,WT_INDX072020,WT_INDX082020,WT_INDX092020,WT_INDX102020,WT_INDX112020,WT_INDX122020,WT_INDX012021,WT_INDX022021,WT_INDX032021,WT_INDX042021,WT_INDX052021,WT_INDX062021,WT_INDX072021,WT_INDX082021,WT_INDX092021,WT_INDX102021,WT_INDX112021,WT_INDX122021,WT_INDX012022,WT_INDX022022,WT_INDX032022,WT_INDX042022,WT_INDX052022,WT_INDX062022,WT_INDX072022,WT_INDX082022,WT_INDX092022,WT_INDX102022,WT_INDX112022,WT_INDX122022,WT_INDX012023,WT_INDX022023,WT_INDX032023,WT_INDX042023,WT_INDX052023,WT_INDX062023,WT_INDX072023,WT_INDX082023,WT_INDX092023,WT_INDX102023
"Rice, Non-basmati",1301060007,0.94347,103.6,0.94347,0.955308909,0.982629469,0.991736322,1.000843176,1.014503456,1.030895792,1.036359903,1.033627847,1.060948407,1.080983485,1.108304044,1.141999402,1.161123793,1.170230647,1.175694759,1.173873388,1.172052017,1.163855849,1.170230647,1.13653529,1.143820772,1.164766535,1.163855849,1.190265724,1.191176409,1.1793375,1.201193948,1.218496969,1.215764913,1.217586284,1.203926004,1.182069556,1.182069556,1.178426815,1.172052017,1.159302423,1.151106255,1.160213108,1.156570367,1.16567722,1.173873388,1.182069556,1.183890927,1.195729836,1.184801612,1.194819151,1.20665806,1.223050396,1.245817529,1.27678083,1.308654817,1.305012075,1.318672355,1.315940299,1.33324332,1.33142195,1.33142195,1.3469036,1.340528803,1.34508223,1.350546342,1.356010454,1.367849363,1.38788444,1.38788444,1.380598958,1.37422416,1.384241699,1.385152384,1.40154472,1.379688272,1.379688272,1.37422416,1.370581419,1.352367712,1.36056388,1.365117307,1.368760048,1.359653195,1.36056388,1.37240279,1.371492104,1.376045531,1.37422416,1.382420328,1.398812664,1.40154472,1.409740888,1.425222539,1.435240077,1.425222539,1.413383629,1.408830203,1.407008832,1.416115685,1.423401168,1.435240077,1.433418707,1.417026371,1.42886528,1.419758427,1.402455405,1.392437867,1.378777587,1.377866902,1.380598958,1.381509643,1.384241699,1.385152384,1.40154472,1.378777587,1.379688272,1.386973755,1.385152384,1.393348552,1.390616496,1.391527181,1.389705811,1.410651573,1.411562259,1.420669112,1.441614875,1.465292693,1.509005589,1.528129981,1.547254373,1.547254373,1.557271911,1.563646708,1.549986429,1.585503156,1.571842876,1.570932191,1.587324527,1.618287828,1.649251129,1.655625927,1.670196892
"Cakes, pastries & muffins",1301080003,0.02084,103,0.02084,0.021103029,0.021568388,0.022094447,0.021993282,0.022033748,0.022215845,0.022640738,0.022074214,0.022580039,0.022600272,0.02251934,0.022074214,0.021952816,0.023510757,0.023490524,0.023389359,0.023672621,0.022984699,0.023854718,0.023207262,0.024340311,0.02419868,0.024178447,0.02393565,0.02393565,0.024259379,0.025372194,0.02541266,0.025190097,0.02521033,0.025473359,0.024927068,0.025028233,0.025230563,0.025513825,0.025392427,0.024967534,0.025534058,0.026120816,0.026181515,0.025918485,0.026060117,0.026383845,0.025958951,0.025594757,0.025695922,0.025534058,0.025513825,0.025432893,0.026505243,0.026363612,0.026586175,0.026363612,0.026626641,0.026626641,0.026626641,0.02628268,0.026545709,0.026565942,0.026667107,0.026444544,0.026626641,0.026748039,0.026990835,0.027152699,0.026970602,0.026383845,0.026363612,0.026869437,0.02688967,0.02688967,0.027051534,0.027132466,0.027092,0.027132466,0.027092,0.026970602,0.026950369,0.026950369,0.027031301,0.027132466,0.027597825,0.027658524,0.028225049,0.028427379,0.028912971,0.029216466,0.029317631,0.029519961,0.029803223,0.03018765,0.030733942,0.03085534,0.030794641,0.030835107,0.03085534,0.030835107,0.030835107,0.030693476,0.030693476,0.030673243,0.030774408,0.031401631,0.031543262,0.031644427,0.032089553,0.032089553,0.032190718,0.032170485,0.032352583,0.032251417,0.032413282,0.032413282,0.032352583,0.032838175,0.034274718,0.033930757,0.034011689,0.034112854,0.034396117,0.035286369,0.035488699,0.035407767,0.035124505,0.034942408,0.033647495,0.035245903,0.036014757,0.035711262,0.035670796,0.035691029,0.03563033,0.035792194,0.035913592,0.036156388,0.036277786,0.036277786,0.036338485
Sugar,1301090001,1.05553,103.6,1.05553,1.065718514,1.051454595,1.100359459,1.170660203,1.205301149,1.176773311,1.184924122,1.19103723,1.160471689,1.156396284,1.133981554,1.122774189,1.132962703,1.120736486,1.11564223,1.098321757,1.0932275,1.081001284,1.068775068,1.086095541,1.025983311,1.049416892,1.088133243,1.131943851,1.112585676,1.119717635,1.118698784,1.113604527,1.0932275,1.074888176,1.072850473,1.045341486,1.044322635,1.014775946,0.973003041,0.985229257,0.960776824,0.915947365,0.875193311,0.898626892,0.921041622,0.946512905,0.954663716,0.985229257,1.04024723,1.067756216,1.0932275,1.171679054,1.182886419,1.188999527,1.218546216,1.229753581,1.241979797,1.263375676,1.269488784,1.256243716,1.305148581,1.328582162,1.331638716,1.322469054,1.329601014,1.318393649,1.327563311,1.33469527,1.333676419,1.327563311,1.322469054,1.265413378,1.229753581,1.198169189,1.190018378,1.116661081,1.07081277,1.142132365,1.187980676,1.185942973,1.160471689,1.175754459,1.171679054,1.14620777,1.158433986,1.162509392,1.163528243,1.173716757,1.195112635,1.185942973,1.175754459,1.202244595,1.215489662,1.213451959,1.207338851,1.203263446,1.211414257,1.198169189,1.192056081,1.188999527,1.174735608,1.200206892,1.214470811,1.208357703,1.205301149,1.195112635,1.199188041,1.199188041,1.184924122,1.182886419,1.181867568,1.197150338,1.204282297,1.196131486,1.185942973,1.218546216,1.279677297,1.291903514,1.267451081,1.260319122,1.257262568,1.255224865,1.254206014,1.258281419,1.268469932,1.262356824,1.258281419,1.26643223,1.273564189,1.274583041,1.285790405,1.286809257,1.278658446,1.278658446,1.270507635,1.301073176,1.306167432,1.316355946,1.317374797,1.329601014,1.350996892,1.376468176
l. Manufacture of Tea & Coffee products,1301120000,0.37083,109.2,0.37083,0.383055165,0.394261566,0.380678049,0.376263407,0.373546703,0.368792473,0.375584231,0.382036401,0.374225879,0.371509176,0.397997033,0.41633478,0.430257885,0.426862005,0.426522418,0.426522418,0.430257885,0.422107775,0.413957665,0.402072088,0.394261566,0.392563626,0.396299093,0.429578709,0.428899533,0.432635,0.413278489,0.42448489,0.419051484,0.408524258,0.417353544,0.417013956,0.398676209,0.382375989,0.381357225,0.418711896,0.423805714,0.426862005,0.429578709,0.426862005,0.427880769,0.418372308,0.419730659,0.414297253,0.412599313,0.397657445,0.433314176,0.441464286,0.439426758,0.448595632,0.445199753,0.439766346,0.433653764,0.429578709,0.425843242,0.415995192,0.411920137,0.397997033,0.399355385,0.426522418,0.431616236,0.451991511,0.443501813,0.445878929,0.443841401,0.44893522,0.445878929,0.437049643,0.431955824,0.404109615,0.448595632,0.47983772,0.470668846,0.491723297,0.486629478,0.481875247,0.470668846,0.470329258,0.468291731,0.4635375,0.445199753,0.435691291,0.445539341,0.496477527,0.474064725,0.495119176,0.497156703,0.488327418,0.489006593,0.484931538,0.484931538,0.470329258,0.441803874,0.428559945,0.440445522,0.468970907,0.517531978,0.556245,0.582732857,0.644198269,0.65065044,0.622125055,0.584770385,0.547076126,0.537567665,0.516513214,0.556245,0.582053681,0.59359967,0.606164423,0.585789148,0.57084728,0.572884808,0.571866044,0.584091209,0.595637198,0.57084728,0.563036758,0.574922335,0.606843599,0.604466484,0.645217033,0.645896209,0.633331456,0.616012473,0.606164423,0.600391429,0.586807912,0.566093049,0.560999231,0.589864203,0.614993709,0.620766703,0.646914973,0.638085687,0.620087527,0.607522775,0.619068764
Salt,1301130002,0.02692,103.7,0.02692,0.026971919,0.026945959,0.028088177,0.027880501,0.028295853,0.028217975,0.028036258,0.028581408,0.028892922,0.028503529,0.029230395,0.028763124,0.02899676,0.028789084,0.029048679,0.029282314,0.029074638,0.029074638,0.029464031,0.030372613,0.029853423,0.030865844,0.031021601,0.030580289,0.030346654,0.030658168,0.030710087,0.030891803,0.031229277,0.030061099,0.030164937,0.028815043,0.029438071,0.029593828,0.029126557,0.029567869,0.02793242,0.028685246,0.030320694,0.029723626,0.02845161,0.028269894,0.028607367,0.029048679,0.029178476,0.028944841,0.028866962,0.028763124,0.029048679,0.029022719,0.028763124,0.028866962,0.028944841,0.029178476,0.028685246,0.029645747,0.028399691,0.028607367,0.028373732,0.028269894,0.028088177,0.028944841,0.029749585,0.030138978,0.030138978,0.029697666,0.028763124,0.029645747,0.030398573,0.030164937,0.029438071,0.029178476,0.028399691,0.029230395,0.028892922,0.029360193,0.029282314,0.029775545,0.029905342,0.029931302,0.030995641,0.031151398,0.03107352,0.031021601,0.031177358,0.030891803,0.031021601,0.031436953,0.031670588,0.032734928,0.031904224,0.031930183,0.030969682,0.032008062,0.032241697,0.033280077,0.032890685,0.033072401,0.033591591,0.033799267,0.033799267,0.034084822,0.034604012,0.03418866,0.034448255,0.034733809,0.034655931,0.03468189,0.034863607,0.035330878,0.03623946,0.03675865,0.036862488,0.037952787,0.038030665,0.038575815,0.039224802,0.039769952,0.040029547,0.041145805,0.041093886,0.04192459,0.042262064,0.042833173,0.043715796,0.043196606,0.044390743,0.044676297,0.044338824,0.04402731,0.044416702,0.044105188,0.043845593,0.044598419,0.04503973,0.045065689,0.045221446,0.045117608
Gola & similar Cattle Feed,1301160001,0.21073,106.7,0.21073,0.216852427,0.222382362,0.233639728,0.243514611,0.254179485,0.258919428,0.26049941,0.258524433,0.256154461,0.257734442,0.264251865,0.272941762,0.275509231,0.27649672,0.276891715,0.27728671,0.280446673,0.282026654,0.28321164,0.281039166,0.277681706,0.278076701,0.280051678,0.284396626,0.291309044,0.289531565,0.288346579,0.284791621,0.279459185,0.274324246,0.270769288,0.270966785,0.273336757,0.274521743,0.27392925,0.278076701,0.283409138,0.285976607,0.286371603,0.290716551,0.293876514,0.297431471,0.297036476,0.296838978,0.298813955,0.303751396,0.304936382,0.306911359,0.307898847,0.313823777,0.318563721,0.319551209,0.31777373,0.314021275,0.313231284,0.3118488,0.310663814,0.311256307,0.306516364,0.307503852,0.308886336,0.306911359,0.30513388,0.305331378,0.305923871,0.304146392,0.301973918,0.298616457,0.297431471,0.304738885,0.304936382,0.305528875,0.305726373,0.305923871,0.30513388,0.308293843,0.306318866,0.306516364,0.314811265,0.315206261,0.31777373,0.320538697,0.319353711,0.327253618,0.33377104,0.339498472,0.346608388,0.349175858,0.351940825,0.352533318,0.351545829,0.351150834,0.352533318,0.345423402,0.339103477,0.342855933,0.340090965,0.339103477,0.335943515,0.335943515,0.333968538,0.333968538,0.335746017,0.339103477,0.342065942,0.344040918,0.352138322,0.366160656,0.376628032,0.384132943,0.393415333,0.406845173,0.406055183,0.388477891,0.383342952,0.391242858,0.389267882,0.395982802,0.40882015,0.417510047,0.411585117,0.411782615,0.415930066,0.423434977,0.419682521,0.415930066,0.425014958,0.425014958,0.428372418,0.429359906,0.431137385,0.432322371,0.423039981,0.426002446,0.42817492,0.433902352,0.434889841,0.431729878
a. Manufacture of wines & spirits,1302010000,0.40833,101.7,0.40833,0.409534513,0.405519469,0.413148053,0.419572124,0.425996195,0.426799204,0.430011239,0.434026283,0.432420265,0.433624779,0.431617257,0.436033805,0.436836814,0.438041327,0.442859381,0.439647345,0.439245841,0.442056372,0.447275929,0.452093982,0.450487965,0.451692478,0.448480442,0.45008646,0.453298496,0.451692478,0.452495487,0.4537,0.456510531,0.458518053,0.461730088,0.46092708,0.454904513,0.44004885,0.438041327,0.439647345,0.435632301,0.440851858,0.442457876,0.442859381,0.442859381,0.447275929,0.450889469,0.448480442,0.449684956,0.448480442,0.449283451,0.448881947,0.446071416,0.445669912,0.452495487,0.453298496,0.456109027,0.45731354,0.46092708,0.462131593,0.456912035,0.458116549,0.460525575,0.460525575,0.456109027,0.459321062,0.460124071,0.458116549,0.456510531,0.458116549,0.456912035,0.455306018,0.455707522,0.454904513,0.452896991,0.45008646,0.449283451,0.45008646,0.452495487,0.453298496,0.456510531,0.46092708,0.462131593,0.462934602,0.462934602,0.457715044,0.462131593,0.464139115,0.464942124,0.46735115,0.472169204,0.472972212,0.474979735,0.473373717,0.475381239,0.476184248,0.474979735,0.47819177,0.479797788,0.481002301,0.483411327,0.485820354,0.486221858,0.483009823,0.48180531,0.482206814,0.480199292,0.478994779,0.480600796,0.482206814,0.483411327,0.488630885,0.490638407,0.491441416,0.493850442,0.497062478,0.49545646,0.496660973,0.497463982,0.498266991,0.498266991,0.501479027,0.504691062,0.506698584,0.512319646,0.512319646,0.511918142,0.515130177,0.518342212,0.520751239,0.524766283,0.526773805,0.525569292,0.529985841,0.526773805,0.529985841,0.530387345,0.530387345,0.53078885,0.534803894,0.535205398,0.537614425
Spirits,1302010001,0.23997,102.6,0.23997,0.240437778,0.237865,0.240905556,0.242776667,0.246986667,0.247454444,0.249325556,0.254003333,0.254471111,0.254471111,0.251898333,0.255874444,0.256576111,0.257277778,0.261253889,0.256576111,0.253301667,0.254237222,0.258447222,0.261253889,0.260318333,0.260786111,0.259148889,0.259148889,0.261955556,0.259382778,0.259616667,0.259382778,0.262423333,0.263358889,0.267335,0.267802778,0.264762222,0.252132222,0.251664444,0.256108333,0.249793333,0.251196667,0.2526,0.251898333,0.249559444,0.250495,0.251430556,0.251196667,0.250495,0.248857778,0.250495,0.248623889,0.246752778,0.245115556,0.249325556,0.250962778,0.252366111,0.252366111,0.253769444,0.254237222,0.249091667,0.251430556,0.252132222,0.2526,0.247688333,0.251196667,0.250728889,0.247688333,0.245583333,0.249793333,0.250027222,0.247454444,0.249091667,0.250495,0.249559444,0.246752778,0.245583333,0.246518889,0.247454444,0.247688333,0.249793333,0.250962778,0.250962778,0.251898333,0.250495,0.250027222,0.251898333,0.253067778,0.253301667,0.253535556,0.257511667,0.257277778,0.258213333,0.258447222,0.259616667,0.258681111,0.257511667,0.257979444,0.258681111,0.258213333,0.26102,0.262891111,0.261955556,0.258915,0.258915,0.260786111,0.258213333,0.257043889,0.257745556,0.258447222,0.259616667,0.264996111,0.265931667,0.267335,0.269206111,0.270375556,0.269206111,0.269673889,0.269673889,0.268036667,0.266165556,0.268738333,0.268504444,0.271077222,0.273416111,0.273416111,0.27365,0.272948333,0.274117778,0.27365,0.278795556,0.280432778,0.280198889,0.282771667,0.28207,0.283707222,0.284175,0.285110556,0.284408889,0.286046111,0.285812222,0.286747778
Wine,1302010002,0.09479,100.2,0.09479,0.095736008,0.094884601,0.096209012,0.096209012,0.09715502,0.095263004,0.09592521,0.09601981,0.09601981,0.097060419,0.099898443,0.099047036,0.099898443,0.100087645,0.099614641,0.100087645,0.100276846,0.100276846,0.101033653,0.101506657,0.099803842,0.100560649,0.099425439,0.100276846,0.09952004,0.100276846,0.099898443,0.10074985,0.099709242,0.09952004,0.09952004,0.100466048,0.099425439,0.099425439,0.100182246,0.099898443,0.09952004,0.103398673,0.101412056,0.101317455,0.103398673,0.106520499,0.108696317,0.108412515,0.109263922,0.108128713,0.107277305,0.107750309,0.105858293,0.107750309,0.108790918,0.108034112,0.107466507,0.109358523,0.110399132,0.11020993,0.110777535,0.110682934,0.112385749,0.111061337,0.111912745,0.111723543,0.112385749,0.112858752,0.113426357,0.111250539,0.111061337,0.112196547,0.112385749,0.112385749,0.11257495,0.112101946,0.111912745,0.112764152,0.112953353,0.113331756,0.113331756,0.114088563,0.114088563,0.113899361,0.114183164,0.109169321,0.111155938,0.110966737,0.110966737,0.110872136,0.110966737,0.110966737,0.110872136,0.110399132,0.110493733,0.110682934,0.109453124,0.111061337,0.110966737,0.110966737,0.110872136,0.111250539,0.111061337,0.111250539,0.111628942,0.111912745,0.112480349,0.11257495,0.113520958,0.11371016,0.113520958,0.112385749,0.112764152,0.112953353,0.112291148,0.113993962,0.11371016,0.11380476,0.113615559,0.114183164,0.114088563,0.113993962,0.11730499,0.116358982,0.117494192,0.116453583,0.115696776,0.118345599,0.119197006,0.120143014,0.119291607,0.118629401,0.117777994,0.119859212,0.117115788,0.118818603,0.118250998,0.117494192,0.117967196,0.119007804,0.118345599,0.119953812
Rectified spirit,1302010003,0.07357,100.9,0.07357,0.073059604,0.072913776,0.075976155,0.080496809,0.082100912,0.083923756,0.08457998,0.083705015,0.08188217,0.08188217,0.07954893,0.080861378,0.080423895,0.080642636,0.081590515,0.082902963,0.085382032,0.08727779,0.087715273,0.089319376,0.090194341,0.090121427,0.089683944,0.090850565,0.09172553,0.092017185,0.092746323,0.093402547,0.094204599,0.095371219,0.094933736,0.092527582,0.090631824,0.088225669,0.086329911,0.083559187,0.086184083,0.086256997,0.08844441,0.089683944,0.090048513,0.090485996,0.090923479,0.089173548,0.0899756,0.091579703,0.091652616,0.092381754,0.093402547,0.092746323,0.094642081,0.094350426,0.096464926,0.095662874,0.097048236,0.097996115,0.097048236,0.096173271,0.096173271,0.097048236,0.096610753,0.096392012,0.097339891,0.097850287,0.09770446,0.097266977,0.096027443,0.095954529,0.094131685,0.092235927,0.09114222,0.09114222,0.092017185,0.091069306,0.092163013,0.092454668,0.093912944,0.096027443,0.097339891,0.097266977,0.098725253,0.098652339,0.099235649,0.100183528,0.100912666,0.103027166,0.104047958,0.104704182,0.106089544,0.104631269,0.105287493,0.107110337,0.107912389,0.109079009,0.110391457,0.111922646,0.111558077,0.11199556,0.113235094,0.112943439,0.111776819,0.109735233,0.109443578,0.109516492,0.109589405,0.110318543,0.110610198,0.111630991,0.112068474,0.111558077,0.112360129,0.112651784,0.112724698,0.113526749,0.114474628,0.116516214,0.118047403,0.118995282,0.119214024,0.11972442,0.121620178,0.122640971,0.122713885,0.124245074,0.125265867,0.127161625,0.126942884,0.128036591,0.127744936,0.127672022,0.127963677,0.127817849,0.12840116,0.128182418,0.128838642,0.130005263,0.131171883,0.131317711
Aerated drinks/soft drinks (incl. soft drink concentrates),1302030001,0.25793,102,0.25793,0.25995298,0.261723088,0.264757559,0.263746069,0.264757559,0.266527667,0.267286284,0.269562137,0.275378206,0.277148314,0.28271151,0.284481618,0.282964382,0.280182784,0.277401186,0.278159804,0.278918422,0.279929912,0.282458637,0.288527578,0.286251725,0.286757471,0.291562049,0.288274706,0.285998853,0.287516088,0.288021833,0.291056304,0.291056304,0.291814922,0.294090775,0.29763099,0.298136735,0.294849392,0.295102265,0.298136735,0.299148225,0.298389608,0.299906843,0.303952804,0.303194186,0.310780363,0.31052749,0.312044725,0.311791853,0.311791853,0.309516,0.313309088,0.315332069,0.312044725,0.306228657,0.303952804,0.302688441,0.302688441,0.303194186,0.309010255,0.312044725,0.311286108,0.311791853,0.313561961,0.313561961,0.311791853,0.323171118,0.318366539,0.320642392,0.321653882,0.326964206,0.331263039,0.332274529,0.329492931,0.331010167,0.33429751,0.331768784,0.329492931,0.328481441,0.327975696,0.329492931,0.332527402,0.33733198,0.334803255,0.334803255,0.336826235,0.335056127,0.338596343,0.335056127,0.33632049,0.330504422,0.328987186,0.329240059,0.325699843,0.331263039,0.328734314,0.332274529,0.327722824,0.328734314,0.330251549,0.331515912,0.330251549,0.328734314,0.329492931,0.322918245,0.325952716,0.324182608,0.323676863,0.327217078,0.330504422,0.328481441,0.327975696,0.328228569,0.325952716,0.327217078,0.328481441,0.327722824,0.327722824,0.325952716,0.325446971,0.324941225,0.322159627,0.312803343,0.315584941,0.313561961,0.314067706,0.310021745,0.310274618,0.309516,0.310780363,0.309516,0.307998765,0.313561961,0.313814833,0.316849304,0.317355049,0.316090686,0.317102176,0.316343559,0.315837814,0.316090686,0.316090686
Biri,1303010002,0.11183,109.7,0.11183,0.112339708,0.11366495,0.114174658,0.113970775,0.1142766,0.113970775,0.114480483,0.1142766,0.11366495,0.113461067,0.113766892,0.117844558,0.119577566,0.120698924,0.120596983,0.120291158,0.120189216,0.121208633,0.122635816,0.122024166,0.122329991,0.121820283,0.122126108,0.127630957,0.128344549,0.128854257,0.128140665,0.129363965,0.129262024,0.129160082,0.129465907,0.129873674,0.129567849,0.129363965,0.129873674,0.136295998,0.136601823,0.137213473,0.136601823,0.139762015,0.141189198,0.141291139,0.144757156,0.144553273,0.144451331,0.145266864,0.145368806,0.148834822,0.149344531,0.15056783,0.150873655,0.152504722,0.153422197,0.154747438,0.154339672,0.155359088,0.15484938,0.155970738,0.15607268,0.162596946,0.163922188,0.166062963,0.168611504,0.173708587,0.174116354,0.179519262,0.184412461,0.186961003,0.187470711,0.188388186,0.189611486,0.190427019,0.190732844,0.190528961,0.191344494,0.191854202,0.191242552,0.191446436,0.191038669,0.190528961,0.191242552,0.191140611,0.191752261,0.190834786,0.190528961,0.191038669,0.190732844,0.192771677,0.192465852,0.192669736,0.194096919,0.193994977,0.195218277,0.195320219,0.195931869,0.19603381,0.196135752,0.196237694,0.196237694,0.197053227,0.19786876,0.198072644,0.198072644,0.198174585,0.197970702,0.197970702,0.198276527,0.200111477,0.20276196,0.203679435,0.206329918,0.205412443,0.206635743,0.207859043,0.209082343,0.209897876,0.210203701,0.210407584,0.211936709,0.216524084,0.216422142,0.214383309,0.212242534,0.211121176,0.211630884,0.211528943,0.211936709,0.212956126,0.213567776,0.214077484,0.214383309,0.215402726,0.220703692,0.2273299,0.222946408,0.221417284,0.220703692,0.220092042
Other tobacco products,1303010003,0.23555,103.9,0.23555,0.240084167,0.243711501,0.23555,0.239857459,0.233963041,0.235096583,0.240537584,0.240991001,0.242351251,0.240537584,0.237590375,0.250286044,0.22852204,0.251873003,0.251646295,0.253006545,0.256180462,0.255273628,0.256633879,0.260714629,0.245978585,0.258447546,0.265702214,0.250286044,0.2382705,0.252099711,0.253459962,0.265702214,0.261168046,0.261848171,0.261621463,0.268196006,0.26343513,0.272276756,0.27046309,0.272050048,0.267062464,0.277944466,0.265022089,0.276584216,0.277491049,0.259807796,0.255273628,0.263208422,0.258220837,0.265702214,0.273410298,0.287692926,0.28021155,0.290640135,0.277944466,0.275450674,0.285652551,0.279531424,0.2815718,0.284519009,0.283158758,0.284519009,0.288599759,0.287012801,0.286786092,0.293587344,0.300388595,0.314897931,0.304242637,0.302882387,0.315351347,0.309230221,0.304922762,0.306509721,0.298348219,0.2842923,0.289053176,0.293587344,0.28293205,0.288373051,0.287012801,0.287466218,0.286786092,0.285879259,0.286105967,0.287692926,0.293133927,0.290186718,0.285652551,0.282705342,0.289279885,0.284065592,0.289053176,0.289279885,0.2842923,0.275223965,0.278397883,0.281345091,0.282478633,0.284065592,0.287239509,0.287919634,0.284519009,0.273637007,0.28021155,0.29132026,0.286559384,0.291546968,0.296081136,0.296987969,0.293587344,0.299935178,0.291546968,0.288599759,0.293133927,0.295854427,0.289733301,0.29268051,0.289279885,0.297668094,0.295854427,0.291093551,0.297668094,0.303109095,0.306283013,0.306283013,0.315804764,0.309683638,0.31217743,0.313310972,0.311270597,0.316711598,0.316938306,0.316258181,0.317618431,0.317165014,0.318298556,0.324192974,0.32895385,0.328500433,0.332581184,0.333714726
